DeepFlavour,OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,SFs
0,twotag,central,0,-2.4,2.4,20,30,0,1,1.75408651775
0,twotag,central,0,-2.4,2.4,30,50,0,1,1.24637301793
0,twotag,central,0,-2.4,2.4,50,70,0,1,1.12774091935
0,twotag,central,0,-2.4,2.4,70,100,0,1,1.06796608184
0,twotag,central,0,-2.4,2.4,100,140,0,1,1.04187313036
0,twotag,central,0,-2.4,2.4,140,200,0,1,1.01364714479
0,twotag,central,0,-2.4,2.4,200,300,0,1,0.979031981857
0,twotag,central,0,-2.4,2.4,300,600,0,1,0.853023391061
0,twotag,central,0,-2.4,2.4,600,1000,0,1,1.0
0,twotag,up,0,-2.4,2.4,20,30,0,1,3.57269661617
0,twotag,down,0,-2.4,2.4,20,30,0,1,0.272136485889
0,twotag,up,0,-2.4,2.4,30,50,0,1,1.55155392159
0,twotag,down,0,-2.4,2.4,30,50,0,1,1.06874614315
0,twotag,up,0,-2.4,2.4,50,70,0,1,1.23419407952
0,twotag,down,0,-2.4,2.4,50,70,0,1,1.04683594562
0,twotag,up,0,-2.4,2.4,70,100,0,1,1.11450476369
0,twotag,down,0,-2.4,2.4,70,100,0,1,1.02063785762
0,twotag,up,0,-2.4,2.4,100,140,0,1,1.07936009164
0,twotag,down,0,-2.4,2.4,100,140,0,1,1.00021169465
0,twotag,up,0,-2.4,2.4,140,200,0,1,1.05047470363
0,twotag,down,0,-2.4,2.4,140,200,0,1,0.975292194936
0,twotag,up,0,-2.4,2.4,200,300,0,1,1.05982312365
0,twotag,down,0,-2.4,2.4,200,300,0,1,0.920641473072
0,twotag,up,0,-2.4,2.4,300,600,0,1,1.02586030174
0,twotag,down,0,-2.4,2.4,300,600,0,1,0.652884574239
0,twotag,up,0,-2.4,2.4,600,1000,0,1,1.0
0,twotag,down,0,-2.4,2.4,600,1000,0,1,1.0
1,twotag,central,0,-2.4,2.4,20,30,0,1,1.0
1,twotag,central,0,-2.4,2.4,30,50,0,1,1.13717585831
1,twotag,central,0,-2.4,2.4,50,70,0,1,0.998828147925
1,twotag,central,0,-2.4,2.4,70,100,0,1,0.97441068575
1,twotag,central,0,-2.4,2.4,100,140,0,1,0.964866805298
1,twotag,central,0,-2.4,2.4,140,200,0,1,0.962957279103
1,twotag,central,0,-2.4,2.4,200,300,0,1,0.938207628528
1,twotag,central,0,-2.4,2.4,300,600,0,1,0.8031963467
1,twotag,central,0,-2.4,2.4,600,1000,0,1,1.0
1,twotag,up,0,-2.4,2.4,20,30,0,1,1.0
1,twotag,down,0,-2.4,2.4,20,30,0,1,1.0
1,twotag,up,0,-2.4,2.4,30,50,0,1,1.37049318948
1,twotag,down,0,-2.4,2.4,30,50,0,1,1.0408782542
1,twotag,up,0,-2.4,2.4,50,70,0,1,1.09029892918
1,twotag,down,0,-2.4,2.4,50,70,0,1,0.95384094972
1,twotag,up,0,-2.4,2.4,70,100,0,1,1.00065143301
1,twotag,down,0,-2.4,2.4,70,100,0,1,0.964077205288
1,twotag,up,0,-2.4,2.4,100,140,0,1,0.97725608756
1,twotag,down,0,-2.4,2.4,100,140,0,1,0.95027821434
1,twotag,up,0,-2.4,2.4,140,200,0,1,0.978853431846
1,twotag,down,0,-2.4,2.4,140,200,0,1,0.945556662058
1,twotag,up,0,-2.4,2.4,200,300,0,1,1.00875466866
1,twotag,down,0,-2.4,2.4,200,300,0,1,0.902666994128
1,twotag,up,0,-2.4,2.4,300,600,0,1,0.926457545101
1,twotag,down,0,-2.4,2.4,300,600,0,1,0.655708736882
1,twotag,up,0,-2.4,2.4,600,1000,0,1,1.0
1,twotag,down,0,-2.4,2.4,600,1000,0,1,1.0
2,twotag,central,0,-2.4,2.4,20,30,0,1,1.0
2,twotag,central,0,-2.4,2.4,30,50,0,1,1.07905857762
2,twotag,central,0,-2.4,2.4,50,70,0,1,0.978547732368
2,twotag,central,0,-2.4,2.4,70,100,0,1,0.955660237446
2,twotag,central,0,-2.4,2.4,100,140,0,1,0.9467525605
2,twotag,central,0,-2.4,2.4,140,200,0,1,0.942865760265
2,twotag,central,0,-2.4,2.4,200,300,0,1,0.92841904117
2,twotag,central,0,-2.4,2.4,300,600,0,1,0.764923327779
2,twotag,central,0,-2.4,2.4,600,1000,0,1,1.0
2,twotag,up,0,-2.4,2.4,20,30,0,1,1.0
2,twotag,down,0,-2.4,2.4,20,30,0,1,1.0
2,twotag,up,0,-2.4,2.4,30,50,0,1,1.2546480901
2,twotag,down,0,-2.4,2.4,30,50,0,1,1.0141944773
2,twotag,up,0,-2.4,2.4,50,70,0,1,1.06118913801
2,twotag,down,0,-2.4,2.4,50,70,0,1,0.933189572416
2,twotag,up,0,-2.4,2.4,70,100,0,1,0.98929945268
2,twotag,down,0,-2.4,2.4,70,100,0,1,0.947476902215
2,twotag,up,0,-2.4,2.4,100,140,0,1,0.964158142926
2,twotag,down,0,-2.4,2.4,100,140,0,1,0.937882218166
2,twotag,up,0,-2.4,2.4,140,200,0,1,0.961681889931
2,twotag,down,0,-2.4,2.4,140,200,0,1,0.926216627886
2,twotag,up,0,-2.4,2.4,200,300,0,1,1.0578612147
2,twotag,down,0,-2.4,2.4,200,300,0,1,0.899567381141
2,twotag,up,0,-2.4,2.4,300,600,0,1,0.942254059323
2,twotag,down,0,-2.4,2.4,300,600,0,1,0.635740672557
2,twotag,up,0,-2.4,2.4,600,1000,0,1,1.0
2,twotag,down,0,-2.4,2.4,600,1000,0,1,1.0
